"sample","legal.sublegal","count","family","genus","species","project","campaignid"
"730","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"732","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"733","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"734","Sublegal","4","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"735","Legal","4","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"735","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"736","Legal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"736","Sublegal","6","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"739","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"741","Legal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"741","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"743","Sublegal","4","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"744","Sublegal","5","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"745","Sublegal","6","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"747","Sublegal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"752","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"753","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"755","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"756","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"758","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"759","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"762","Legal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"765","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"768","Legal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"769","Sublegal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"773","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"777","Sublegal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"778","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"779","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"784","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"788","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"791","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"796","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"799","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"803","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"812","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"813","Legal","4","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"815","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2015-01_Rottnest.sanctuaries_SVC"
"1000","Sublegal","10","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1011","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1011","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1012","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1013","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1018","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1020","Sublegal","4","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1024","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1037","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1040","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1044","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1046","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1050","Sublegal","5","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1055","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1064","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1065","Legal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1066","Legal","4","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1066","Sublegal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1067","Legal","4","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1067","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1068","Legal","8","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1070","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1071","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1076","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1076","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1077","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1078","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1081","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1086","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1090","Legal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1114","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1117","Legal","5","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1118","Legal","4","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1119","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1121","Legal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1121","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1122","Legal","4","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1122","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1125","Legal","4","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1133","Legal","5","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1135","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1135","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1140","Legal","7","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1140","Sublegal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1141","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1143","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1147","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1155","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1164","Legal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1169","Legal","4","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1169","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1184","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1188","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1191","Legal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1192","Legal","5","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1196","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1196","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1198","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1204","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1209","Legal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1211","Legal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1211","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1220","Legal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1220","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1222","Legal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1225","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1225","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1231","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1234","Sublegal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1238","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1241","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1241","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1245","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1246","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1246","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1248","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1251","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1252","Legal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1253","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1254","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1254","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1255","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1255","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1257","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1257","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1259","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1262","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1263","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"1265","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"816","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"824","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"824","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"825","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"825","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"827","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"827","Sublegal","10","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"828","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"828","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"829","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"829","Sublegal","8","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"830","Legal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"830","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"832","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"833","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"833","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"835","Legal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"835","Sublegal","5","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"836","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"837","Sublegal","3","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"838","Sublegal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"840","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"840","Sublegal","2","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
"841","Legal","1","Palinuridae","Panulirus","cygnus","BIOL4408 Marine Ecology field trip","2016-01_Rottnest.sanctuaries_SVC"
