"project","campaignid","sample","family","genus","species","length","range","number","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","comment"
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BIHPZ18","Sparidae","Pagrus","auratus",391.25527,"1437.12488",1,"-32.63123167","152.3012617","20160822","15:00:00","Broughton.Island","Fished","Broughton.Island","29","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BIHPZ18","Labridae","Ophthalmolepis","lineolatus",178.65248,"2101.32815",1,"-32.63123167","152.3012617","20160822","15:00:00","Broughton.Island","Fished","Broughton.Island","29","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BIHPZ18","Labridae","Ophthalmolepis","lineolatus",255.7692,"2449.00435",1,"-32.63123167","152.3012617","20160822","15:00:00","Broughton.Island","Fished","Broughton.Island","29","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BIHPZ18","Labridae","Ophthalmolepis","lineolatus",258.39621,"3895.35051",1,"-32.63123167","152.3012617","20160822","15:00:00","Broughton.Island","Fished","Broughton.Island","29","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BIHPZ20","Sparidae","Pagrus","auratus",301.51459,"2682.01385",1,"-32.63467","152.317485","20160822","15:00:00","Broughton.Island","Fished","Broughton.Island","32","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BIHPZ20","Sparidae","Pagrus","auratus",225.67957,"2278.00081",1,"-32.63467","152.317485","20160822","15:00:00","Broughton.Island","Fished","Broughton.Island","32","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BIHPZ20","Labridae","Ophthalmolepis","lineolatus",294.87093,"1308.64028",1,"-32.63467","152.317485","20160822","15:00:00","Broughton.Island","Fished","Broughton.Island","32","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BIHPZ20","Labridae","Ophthalmolepis","lineolatus",207.997,"2231.33166",1,"-32.63467","152.317485","20160822","15:00:00","Broughton.Island","Fished","Broughton.Island","32","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ01","Sparidae","Pagrus","auratus",274.61789,"4134.32856",1,"-32.6263","152.3378","20160822","9:30:00","Broughton.Island","Fished","Broughton.Island","24","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ01","Sparidae","Pagrus","auratus",189.48189,"4033.66529",1,"-32.6263","152.3378","20160822","9:30:00","Broughton.Island","Fished","Broughton.Island","24","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ01","Cheilodactylidae","Nemadactylus","douglasii",292.83791,"2845.38480",1,"-32.6263","152.3378","20160822","9:30:00","Broughton.Island","Fished","Broughton.Island","24","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ01","Cheilodactylidae","Nemadactylus","douglasii",389.93389,"3946.18792",1,"-32.6263","152.3378","20160822","9:30:00","Broughton.Island","Fished","Broughton.Island","24","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ01","Labridae","Ophthalmolepis","lineolatus",281.42082,"1753.12884",1,"-32.6263","152.3378","20160822","9:30:00","Broughton.Island","Fished","Broughton.Island","24","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ01","Labridae","Ophthalmolepis","lineolatus",182.84602,"2938.76324",1,"-32.6263","152.3378","20160822","9:30:00","Broughton.Island","Fished","Broughton.Island","24","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ01","Labridae","Ophthalmolepis","lineolatus",309.32714,"3875.78572",1,"-32.6263","152.3378","20160822","9:30:00","Broughton.Island","Fished","Broughton.Island","24","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ01","Labridae","Ophthalmolepis","lineolatus",198.04696,"2492.33656",1,"-32.6263","152.3378","20160822","9:30:00","Broughton.Island","Fished","Broughton.Island","24","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ01","Labridae","Ophthalmolepis","lineolatus",255.85555,"3381.54243",1,"-32.6263","152.3378","20160822","9:30:00","Broughton.Island","Fished","Broughton.Island","24","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ01","Labridae","Ophthalmolepis","lineolatus",237.6944,"2096.79137",1,"-32.6263","152.3378","20160822","9:30:00","Broughton.Island","Fished","Broughton.Island","24","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ02","Cheilodactylidae","Nemadactylus","douglasii",252.82249,"2747.51619",1,"-32.62791833","152.3361917","20160822","9:30:00","Broughton.Island","No-take","Broughton.Island","34.8","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ02","Labridae","Ophthalmolepis","lineolatus",184.62618,"1749.44350",1,"-32.62791833","152.3361917","20160822","9:30:00","Broughton.Island","No-take","Broughton.Island","34.8","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ02","Labridae","Ophthalmolepis","lineolatus",284.39115,"4316.38976",1,"-32.62791833","152.3361917","20160822","9:30:00","Broughton.Island","No-take","Broughton.Island","34.8","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ03","Labridae","Ophthalmolepis","lineolatus",170.92005,"3324.50194",1,"-32.62456833","152.33951","20160822","9:30:00","Broughton.Island","No-take","Broughton.Island","32.3","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ03","Labridae","Ophthalmolepis","lineolatus",256.09763,"1954.47523",1,"-32.62456833","152.33951","20160822","9:30:00","Broughton.Island","No-take","Broughton.Island","32.3","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ03","Sparidae","Pagrus","auratus",258.6412,"1936.63102",1,"-32.62456833","152.33951","20160822","9:30:00","Broughton.Island","No-take","Broughton.Island","32.3","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ03","Sparidae","Pagrus","auratus",240.96751,"3143.94809",1,"-32.62456833","152.33951","20160822","9:30:00","Broughton.Island","No-take","Broughton.Island","32.3","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ03","Sparidae","Pagrus","auratus",257.3341,"2266.32876",1,"-32.62456833","152.33951","20160822","9:30:00","Broughton.Island","No-take","Broughton.Island","32.3","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ03","Cheilodactylidae","Nemadactylus","douglasii",240.49779,"1710.07925",1,"-32.62456833","152.33951","20160822","9:30:00","Broughton.Island","No-take","Broughton.Island","32.3","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ05","Labridae","Ophthalmolepis","lineolatus",265.47482,"1467.41595",1,"-32.61938833","152.3385133","20160822","9:30:00","Broughton.Island","No-take","Broughton.Island","29","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ05","Labridae","Ophthalmolepis","lineolatus",184.9227,"2126.58444",1,"-32.61938833","152.3385133","20160822","9:30:00","Broughton.Island","No-take","Broughton.Island","29","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ05","Labridae","Ophthalmolepis","lineolatus",221.031,"1802.31141",1,"-32.61938833","152.3385133","20160822","9:30:00","Broughton.Island","No-take","Broughton.Island","29","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ05","Labridae","Ophthalmolepis","lineolatus",267.50315,"1871.52868",1,"-32.61938833","152.3385133","20160822","9:30:00","Broughton.Island","No-take","Broughton.Island","29","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ05","Sparidae","Pagrus","auratus",240.16325,"1897.93645",1,"-32.61938833","152.3385133","20160822","9:30:00","Broughton.Island","No-take","Broughton.Island","29","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ05","Sparidae","Pagrus","auratus",246.9363,"2711.47441",1,"-32.61938833","152.3385133","20160822","9:30:00","Broughton.Island","No-take","Broughton.Island","29","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ05","Sparidae","Pagrus","auratus",245.75651,"2511.52107",1,"-32.61938833","152.3385133","20160822","9:30:00","Broughton.Island","No-take","Broughton.Island","29","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ06","Labridae","Ophthalmolepis","lineolatus",224.19789,"1952.11784",1,"-32.61762833","152.3374617","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ06","Labridae","Ophthalmolepis","lineolatus",227.51418,"2371.05555",1,"-32.61762833","152.3374617","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ06","Labridae","Ophthalmolepis","lineolatus",294.40566,"2044.98651",1,"-32.61762833","152.3374617","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ06","Sparidae","Pagrus","auratus",226.13874,"1259.74977",1,"-32.61762833","152.3374617","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ06","Sparidae","Pagrus","auratus",272.05695,"2422.21690",1,"-32.61762833","152.3374617","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ06","Sparidae","Pagrus","auratus",200.88978,"1164.30244",1,"-32.61762833","152.3374617","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ06","Sparidae","Pagrus","auratus",214.98916,"2479.85180",1,"-32.61762833","152.3374617","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ06","Sparidae","Pagrus","auratus",207.01478,"1959.11733",1,"-32.61762833","152.3374617","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ06","Cheilodactylidae","Nemadactylus","douglasii",244.58217,"2345.22032",1,"-32.61762833","152.3374617","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ07","Cheilodactylidae","Nemadactylus","douglasii",183.41227,"3054.96050",1,"-32.61544667","152.3368333","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ07","Labridae","Ophthalmolepis","lineolatus",279.71439,"1635.47355",1,"-32.61544667","152.3368333","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ07","Labridae","Ophthalmolepis","lineolatus",198.10432,"1588.60735",1,"-32.61544667","152.3368333","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ07","Labridae","Ophthalmolepis","lineolatus",259.73556,"2426.84146",1,"-32.61544667","152.3368333","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ07","Sparidae","Pagrus","auratus",284.648,"1015.30643",1,"-32.61544667","152.3368333","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ07","Sparidae","Pagrus","auratus",245.33456,"852.62783",1,"-32.61544667","152.3368333","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ07","Sparidae","Pagrus","auratus",244.82197,"1000.66364",1,"-32.61544667","152.3368333","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ07","Sparidae","Pagrus","auratus",234.17304,"2304.91464",1,"-32.61544667","152.3368333","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ07","Sparidae","Pagrus","auratus",298.28824,"1192.31082",1,"-32.61544667","152.3368333","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","30","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ08","Cheilodactylidae","Nemadactylus","douglasii",311.54004,"1435.04722",1,"-32.61470167","152.3333367","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","21.5","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ08","Labridae","Ophthalmolepis","lineolatus",234.27715,"2285.42853",1,"-32.61470167","152.3333367","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","21.5","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ08","Labridae","Ophthalmolepis","lineolatus",214.6962,"1853.83365",1,"-32.61470167","152.3333367","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","21.5","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ08","Labridae","Ophthalmolepis","lineolatus",191.67037,"3208.38319",1,"-32.61470167","152.3333367","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","21.5","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ08","Labridae","Ophthalmolepis","lineolatus",186.70817,"3611.42228",1,"-32.61470167","152.3333367","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","21.5","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ08","Labridae","Ophthalmolepis","lineolatus",196.20849,"1952.65064",1,"-32.61470167","152.3333367","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","21.5","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ08","Labridae","Ophthalmolepis","lineolatus",263.23635,"1102.84663",1,"-32.61470167","152.3333367","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","21.5","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ08","Sparidae","Pagrus","auratus",250.00442,"2207.50487",1,"-32.61470167","152.3333367","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","21.5","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ08","Sparidae","Pagrus","auratus",200.76493,"1611.25998",1,"-32.61470167","152.3333367","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","21.5","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ08","Sparidae","Pagrus","auratus",258.07533,"954.26349",1,"-32.61470167","152.3333367","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","21.5","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ08","Sparidae","Pagrus","auratus",277.58927,"1906.60611",1,"-32.61470167","152.3333367","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","21.5","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ08","Sparidae","Pagrus","auratus",225.30111,"2451.67627",1,"-32.61470167","152.3333367","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","21.5","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ10","Cheilodactylidae","Nemadactylus","douglasii",374.84281,"2557.10838",1,"-32.6267","152.3351","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","27","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ10","Sparidae","Pagrus","auratus",245.03945,"2222.35081",1,"-32.6267","152.3351","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","27","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ10","Sparidae","Pagrus","auratus",313.6753,"3272.58773",1,"-32.6267","152.3351","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","27","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ10","Sparidae","Pagrus","auratus",205.29282,"4205.60268",1,"-32.6267","152.3351","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","27","DH","Yes","Yes",NA
"Port Stephens-Great Lakes Marine Park MER Program","2016-08_PSGLMP_StereoBRUVs","BISZ10","Labridae","Ophthalmolepis","lineolatus",343.90739,"1879.11678",1,"-32.6267","152.3351","20160822","10:30:00","Broughton.Island","No-take","Broughton.Island","27","DH","Yes","Yes",NA
