"campaignid","sample","family","genus","species","maxn"
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB342","Siganidae","Siganus","trispilos",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB343","Acanthuridae","Acanthurus","grammoptilus",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB343","Acanthuridae","Acanthurus","olivaceus",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB343","Balistidae","Sufflamen","chrysopterum",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB343","Blenniidae","Unknown","spp",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB343","Carangidae","Carangoides","fulvoguttatus",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB343","Chaetodontidae","Chaetodon","assarius",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB343","Chaetodontidae","Chaetodon","plebeius",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB343","Labridae","Bodianus","bilunulatus",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB343","Labridae","Coris","caudimacula",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB343","Labridae","Halichoeres","nebulosus",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB343","Labridae","Labroides","dimidiatus",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB343","Labridae","Thalassoma","lunare",3
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB343","Labridae","Thalassoma","lutescens",3
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB343","Lethrinidae","Lethrinus","nebulosus",3
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB343","Mullidae","Parupeneus","barberinoides",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB343","Mullidae","Parupeneus","multifasciatus",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB343","Muraenidae","Gymnothorax","flavimarginatus",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB343","Nemipteridae","Scolopsis","xenochrous",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB343","Pinguipedidae","Parapercis","clathrata",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB343","Pomacanthidae","Centropyge","tibicen",3
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB343","Pomacentridae","Pomacentrus","coelestis",41
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB343","Scombridae","Scomberomorus","spp",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB343","Serranidae","Epinephelus","fasciatus",3
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB344","Balistidae","Sufflamen","chrysopterum",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB344","Haemulidae","Diagramma","pictum labiosum",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB344","Labridae","Labroides","dimidiatus",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB344","Labridae","Thalassoma","lunare",3
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB344","Labridae","Thalassoma","lutescens",3
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB344","Monacanthidae","Cantherhines","pardalis",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB344","Mullidae","Parupeneus","spilurus",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB344","Ostraciidae","Ostracion","cubicus",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB344","Pomacentridae","Unknown","spp",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB344","Scombridae","Scomberomorus","spp",3
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB344","Serranidae","Epinephelus","fasciatus",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB345","Acanthuridae","Acanthurus","triostegus",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB345","Balistidae","Sufflamen","chrysopterum",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB345","Balistidae","Sufflamen","fraenatum",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB345","Carangidae","Carangoides","fulvoguttatus",34
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB345","Carangidae","Carangoides","gymnostethus",14
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB345","Carangidae","Caranx","ignobilis",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB345","Carangidae","Gnathanodon","speciosus",3
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB345","Carcharhinidae","Carcharhinus","amblyrhynchos",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB345","Chaetodontidae","Chaetodon","citrinellus",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB345","Chaetodontidae","Chaetodon","lunula",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB345","Dasyatidae","Taeniurops","meyeni",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB345","Echeneidae","Echeneis","naucrates",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB345","Labridae","Bodianus","bilunulatus",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB345","Labridae","Cheilinus","chlorourus",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB345","Labridae","Halichoeres","nebulosus",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB345","Labridae","Labroides","dimidiatus",3
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB345","Labridae","Thalassoma","lunare",5
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB345","Labridae","Thalassoma","lutescens",5
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB345","Lethrinidae","Lethrinus","nebulosus",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB345","Nemipteridae","Scolopsis","monogramma",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB345","Pinguipedidae","Parapercis","clathrata",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB345","Pomacentridae","Dascyllus","trimaculatus",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB345","Pomacentridae","Pomacentrus","coelestis",26
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB345","Pomacentridae","Stegastes","obreptus",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB345","Serranidae","Epinephelus","fasciatus",3
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB345","Serranidae","Epinephelus","malabaricus",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Acanthuridae","Acanthurus","dussumieri",3
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Acanthuridae","Acanthurus","grammoptilus",4
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Acanthuridae","Acanthurus","triostegus",65
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Acanthuridae","Ctenochaetus","striatus",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Acanthuridae","Naso","annulatus",4
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Balistidae","Sufflamen","fraenatum",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Blenniidae","Ecsenius","bicolor",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Carangidae","Carangoides","fulvoguttatus",3
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Carcharhinidae","Carcharhinus","amblyrhynchos",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Chaetodontidae","Chaetodon","auriga",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Chaetodontidae","Chaetodon","lunula",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Chaetodontidae","Chaetodon","plebeius",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Chaetodontidae","Chaetodon","trifascialis",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Chaetodontidae","Chaetodon","unimaculatus",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Cirrhitidae","Paracirrhites","forsteri",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Dasyatidae","Taeniurops","meyeni",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Echeneidae","Echeneis","naucrates",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Labridae","Bodianus","bilunulatus",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Labridae","Cheilio","inermis",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Labridae","Coris","caudimacula",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Labridae","Coris","gaimard",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Labridae","Halichoeres","nebulosus",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Labridae","Hologymnosus","annulatus",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Labridae","Labroides","dimidiatus",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Labridae","Thalassoma","amblycephalum",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Labridae","Thalassoma","lunare",8
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Labridae","Thalassoma","lutescens",3
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Lethrinidae","Lethrinus","atkinsoni",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Lethrinidae","Lethrinus","nebulosus",6
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Lutjanidae","Symphorus","nematophorus",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Monacanthidae","Cantherhines","pardalis",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Mullidae","Parupeneus","multifasciatus",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Nemipteridae","Scolopsis","bilineata",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Pinguipedidae","Parapercis","clathrata",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Pomacanthidae","Pomacanthus","semicirculatus",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Pomacentridae","Abudefduf","sexfasciatus",14
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Pomacentridae","Abudefduf","vaigiensis",12
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Pomacentridae","Chromis","weberi",17
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Pomacentridae","Dascyllus","reticulatus",16
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Pomacentridae","Dascyllus","trimaculatus",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Pomacentridae","Plectroglyphidodon","johnstonianus",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Pomacentridae","Pomacentrus","coelestis",29
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Pomacentridae","Stegastes","obreptus",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Scaridae","Scarus","chameleon",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Scaridae","Scarus","prasiognathos",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Scaridae","Scarus","rivulatus",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Scaridae","Scarus","rubroviolaceus",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Scaridae","Scarus","schlegeli",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Scaridae","Scarus","spp",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB346","Serranidae","Epinephelus","fasciatus",3
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB347","Balistidae","Sufflamen","fraenatum",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB347","Caesionidae","Pterocaesio","digramma",3
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB347","Labridae","Anampses","geographicus",4
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB347","Labridae","Coris","caudimacula",3
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB347","Labridae","Thalassoma","lunare",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB347","Labridae","Thalassoma","lutescens",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB347","Scombridae","Scomberomorus","spp",9
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB348","Acanthuridae","Acanthurus","grammoptilus",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB348","Balistidae","Sufflamen","chrysopterum",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB348","Caesionidae","Pterocaesio","digramma",4
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB348","Carangidae","Carangoides","fulvoguttatus",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB348","Carcharhinidae","Carcharhinus","amblyrhynchos",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB348","Chaetodontidae","Chaetodon","auriga",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB348","Echeneidae","Echeneis","naucrates",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB348","Labridae","Halichoeres","nebulosus",6
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB348","Lethrinidae","Lethrinus","nebulosus",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB348","Mullidae","Parupeneus","indicus",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB348","Nemipteridae","Scolopsis","monogramma",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB348","Pomacentridae","Pomacentrus","coelestis",14
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB348","Scombridae","Scomberomorus","spp",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB348","Serranidae","Epinephelus","fasciatus",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB349","Acanthuridae","Acanthurus","grammoptilus",3
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB349","Acanthuridae","Naso","annulatus",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB349","Balistidae","Sufflamen","fraenatum",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB349","Carangidae","Selaroides","leptolepis",6
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB349","Carcharhinidae","Carcharhinus","amblyrhynchos",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB349","Echeneidae","Echeneis","naucrates",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB349","Ginglymostomatidae","Nebrius","ferrugineus",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB349","Labridae","Thalassoma","lutescens",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB349","Lutjanidae","Lutjanus","lemniscatus",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB349","Pomacanthidae","Pomacanthus","semicirculatus",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB349","Pomacentridae","Pomacentrus","coelestis",12
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB349","Serranidae","Epinephelus","multinotatus",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB350","Acanthuridae","Naso","annulatus",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB350","Balistidae","Sufflamen","chrysopterum",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB350","Balistidae","Sufflamen","fraenatum",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB350","Carcharhinidae","Galeocerdo","cuvier",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB350","Chaetodontidae","Chaetodon","assarius",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB350","Haemulidae","Diagramma","pictum labiosum",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB350","Labridae","Coris","caudimacula",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB350","Labridae","Halichoeres","nebulosus",4
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB350","Labridae","Labroides","dimidiatus",3
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB350","Labridae","Macropharyngodon","negrosensis",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB350","Labridae","Thalassoma","lunare",7
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB350","Labridae","Thalassoma","lutescens",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB350","Labridae","Thalassoma","septemfasciatum",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB350","Mullidae","Parupeneus","spilurus",6
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB350","Pomacentridae","Pomacentrus","coelestis",21
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB350","Serranidae","Epinephelus","rivulatus",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB350","Tetraodontidae","Lagocephalus","sceleratus",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB351","Balistidae","Sufflamen","chrysopterum",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB351","Labridae","Halichoeres","nebulosus",5
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB351","Lethrinidae","Lethrinus","nebulosus",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB351","Nemipteridae","Scolopsis","monogramma",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB352","Balistidae","Sufflamen","chrysopterum",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB352","Carangidae","Selaroides","leptolepis",3
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB352","Chaetodontidae","Chaetodon","assarius",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB352","Echeneidae","Echeneis","naucrates",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB352","Labridae","Cirrhilabrus","temminckii",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB352","Labridae","Coris","caudimacula",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB352","Labridae","Halichoeres","nebulosus",3
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB352","Labridae","Labroides","dimidiatus",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB352","Labridae","Pteragogus","flagellifer",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB352","Labridae","Stethojulis","bandanensis",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB352","Labridae","Thalassoma","amblycephalum",3
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB352","Labridae","Thalassoma","lunare",13
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB352","Labridae","Thalassoma","lutescens",4
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB352","Lethrinidae","Lethrinus","miniatus",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB352","Lethrinidae","Lethrinus","punctulatus",4
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB352","Lethrinidae","Lethrinus","variegatus",4
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB352","Mullidae","Parupeneus","spilurus",7
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB352","Pomacentridae","Pomacentrus","coelestis",16
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB352","Priacanthidae","Priacanthus","blochii",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB352","Rhinidae","Rhynchobatus","australiae",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB352","Scaridae","Leptoscarus","vaigiensis",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB352","Serranidae","Epinephelus","rivulatus",5
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB352","Siganidae","Siganus","fuscescens",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB353","Acanthuridae","Acanthurus","dussumieri",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB353","Acanthuridae","Acanthurus","grammoptilus",6
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB353","Acanthuridae","Naso","annulatus",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB353","Balistidae","Pseudobalistes","flavimarginatus",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB353","Balistidae","Sufflamen","chrysopterum",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB353","Balistidae","Sufflamen","fraenatum",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB353","Blenniidae","Plagiotremus","rhinorhynchos",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB353","Carangidae","Carangoides","fulvoguttatus",36
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB353","Carangidae","Carangoides","gymnostethus",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB353","Carangidae","Gnathanodon","speciosus",3
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB353","Chaetodontidae","Chaetodon","lunula",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB353","Chaetodontidae","Chaetodon","plebeius",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB353","Dasyatidae","Taeniurops","meyeni",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB353","Labridae","Bodianus","bilunulatus",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB353","Labridae","Cheilinus","chlorourus",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB353","Labridae","Coris","caudimacula",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB353","Labridae","Halichoeres","nebulosus",2
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB353","Labridae","Thalassoma","lutescens",5
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB353","Lethrinidae","Lethrinus","miniatus",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB353","Muraenidae","Gymnothorax","javanicus",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB353","Muraenidae","Gymnothorax","undulatus",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB353","Nemipteridae","Scolopsis","monogramma",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB353","Pinguipedidae","Parapercis","clathrata",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB353","Pomacanthidae","Centropyge","tibicen",1
"2014-10_Ningaloo.shallow.sanctuaries_stereoBRUVs","NCB353","Pomacentridae","Pomacentrus","coelestis",76
