"campaignid","sample","family","genus","species","length","range","number","comment","project","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Labridae","Coris","caudimacula",63.23449,"1396.87186",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Labridae","Coris","pictoides",38.26252,"1136.12064",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Nemipteridae","Pentapodus","emeryii",272.28181,"1476.21142",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Nemipteridae","Pentapodus","emeryii",273.99106,"1318.20384",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Pomacentridae","Chromis","fumea",44.72754,"1430.26984",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Pomacentridae","Chromis","fumea",37.80017,"1412.50064",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Pomacentridae","Chromis","fumea",32.1023,"1599.63537",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Pomacentridae","Chromis","fumea",36.80805,"1378.04676",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Pomacentridae","Chromis","fumea",42.67199,"1396.07636",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Pomacentridae","Chromis","fumea",39.98528,"1280.37638",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Lethrinidae","Lethrinus","nebulosus",588.37607,"2696.62074",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Labridae","Leptojulis","cyanopleura",57.44585,"817.97984",2,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Labridae","Leptojulis","cyanopleura",50.60553,"965.80960",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Labridae","Leptojulis","cyanopleura",53.32769,"1122.88890",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Labridae","Leptojulis","cyanopleura",50.48546,"940.50843",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Labridae","Leptojulis","cyanopleura",48.43617,"994.34744",2,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Labridae","Leptojulis","cyanopleura",47.47996,"956.49877",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Labridae","Leptojulis","cyanopleura",74.81428,"1519.10137",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Labridae","Leptojulis","cyanopleura",56.57082,"2024.33111",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Labridae","Leptojulis","cyanopleura",43.3864,"931.53537",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Labridae","Leptojulis","cyanopleura",57.03164,"994.04057",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Labridae","Leptojulis","cyanopleura",71.11591,"1957.50131",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Labridae","Leptojulis","cyanopleura",50.50922,"870.69875",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Labridae","Leptojulis","cyanopleura",50.23129,"756.22580",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Labridae","Leptojulis","cyanopleura",43.29462,"1017.46952",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Labridae","Leptojulis","cyanopleura",52.90373,"1052.06361",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Labridae","Leptojulis","cyanopleura",52.42614,"1022.93945",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Labridae","Labroides","dimidiatus",69.40389,"1961.90301",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Labridae","Labroides","dimidiatus",44.24334,"1516.48703",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Mullidae","Parupeneus","barberinoides",67.51328,"1584.34332",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Mullidae","Parupeneus","barberinoides",85.64109,"1537.07312",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Mullidae","Parupeneus","barberinoides",70.2247,"1480.27612",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Mullidae","Parupeneus","barberinoides",86.17465,"1502.75464",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Mullidae","Parupeneus","barberinoides",66.81103,"1286.41953",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Lethrinidae","Lethrinus","spp",80.73371,"1548.51264",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Lethrinidae","Lethrinus","spp",58.35911,"1519.07807",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Carangidae","Carangoides","caeruleopinnatus",406.77465,"1725.24824",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Carangidae","Carangoides","ferdau",393.536,"1938.15250",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Serranidae","Epinephelus","rivulatus",74.27124,"1641.05008",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Microdesmidae","Ptereleotris","monoptera",85.52613,"1563.75112",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Microdesmidae","Ptereleotris","monoptera",89.74382,"1480.58479",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Microdesmidae","Ptereleotris","monoptera",71.41519,"1744.71644",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Microdesmidae","Ptereleotris","monoptera",72.05163,"1476.77784",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Microdesmidae","Ptereleotris","monoptera",49.51547,"1948.86465",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Microdesmidae","Ptereleotris","monoptera",78.32378,"1614.51434",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Microdesmidae","Ptereleotris","monoptera",78.32137,"1649.14145",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Microdesmidae","Ptereleotris","monoptera",81.43089,"1858.95010",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Microdesmidae","Ptereleotris","monoptera",67.58979,"2069.75383",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Microdesmidae","Ptereleotris","monoptera",81.83333,"2471.56499",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Microdesmidae","Ptereleotris","monoptera",79.2085,"1486.14825",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Microdesmidae","Ptereleotris","monoptera",63.73406,"2126.71544",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Microdesmidae","Ptereleotris","monoptera",88.20506,"1412.75705",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB678","Microdesmidae","Ptereleotris","monoptera",103.94292,"1664.81278",1,NA,"Pilbara Marine Conservation Partnership","-20.349","115.54716","20150119","11:49:00","N.Montebello.Sanctuary","No-take",NA,"31.2","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB669","Nemipteridae","Pentapodus","nagasakiensis",54.99447,"1254.64014",1,NA,"Pilbara Marine Conservation Partnership","-20.367","115.60213","20150119","8:29:00","Montebello","Fished",NA,"43.5","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB669","Nemipteridae","Pentapodus","nagasakiensis",66.0183,"1216.99695",1,NA,"Pilbara Marine Conservation Partnership","-20.367","115.60213","20150119","8:29:00","Montebello","Fished",NA,"43.5","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB669","Lutjanidae","Lutjanus","lemniscatus",52.14719,"1406.94318",1,NA,"Pilbara Marine Conservation Partnership","-20.367","115.60213","20150119","8:29:00","Montebello","Fished",NA,"43.5","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB669","Nemipteridae","Nemipterus","spp",61.5632,"1369.51138",1,NA,"Pilbara Marine Conservation Partnership","-20.367","115.60213","20150119","8:29:00","Montebello","Fished",NA,"43.5","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB669","Nemipteridae","Nemipterus","spp",51.48558,"1339.97177",1,NA,"Pilbara Marine Conservation Partnership","-20.367","115.60213","20150119","8:29:00","Montebello","Fished",NA,"43.5","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB669","Nemipteridae","Nemipterus","spp",66.45136,"1355.44290",1,NA,"Pilbara Marine Conservation Partnership","-20.367","115.60213","20150119","8:29:00","Montebello","Fished",NA,"43.5","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB669","Nemipteridae","Nemipterus","spp",61.63763,"1222.47918",1,NA,"Pilbara Marine Conservation Partnership","-20.367","115.60213","20150119","8:29:00","Montebello","Fished",NA,"43.5","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB669","Nemipteridae","Nemipterus","spp",53.37028,"1066.90210",1,NA,"Pilbara Marine Conservation Partnership","-20.367","115.60213","20150119","8:29:00","Montebello","Fished",NA,"43.5","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB669","Nemipteridae","Nemipterus","spp",57.44986,"1265.46152",1,NA,"Pilbara Marine Conservation Partnership","-20.367","115.60213","20150119","8:29:00","Montebello","Fished",NA,"43.5","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB669","Balistidae","Abalistes","stellatus",288.76078,"1292.82595",1,NA,"Pilbara Marine Conservation Partnership","-20.367","115.60213","20150119","8:29:00","Montebello","Fished",NA,"43.5","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB669","Balistidae","Abalistes","stellatus",254.76564,"1107.64228",1,NA,"Pilbara Marine Conservation Partnership","-20.367","115.60213","20150119","8:29:00","Montebello","Fished",NA,"43.5","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB669","Nemipteridae","Pentapodus","porosus",180.2989,"1144.55225",1,NA,"Pilbara Marine Conservation Partnership","-20.367","115.60213","20150119","8:29:00","Montebello","Fished",NA,"43.5","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB669","Nemipteridae","Pentapodus","porosus",159.87275,"1908.97948",1,NA,"Pilbara Marine Conservation Partnership","-20.367","115.60213","20150119","8:29:00","Montebello","Fished",NA,"43.5","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB669","Nemipteridae","Pentapodus","porosus",152.90658,"2692.30793",1,NA,"Pilbara Marine Conservation Partnership","-20.367","115.60213","20150119","8:29:00","Montebello","Fished",NA,"43.5","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB669","Nemipteridae","Pentapodus","porosus",133.00965,"2094.58527",1,NA,"Pilbara Marine Conservation Partnership","-20.367","115.60213","20150119","8:29:00","Montebello","Fished",NA,"43.5","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB669","Nemipteridae","Pentapodus","porosus",170.78619,"1508.68566",1,NA,"Pilbara Marine Conservation Partnership","-20.367","115.60213","20150119","8:29:00","Montebello","Fished",NA,"43.5","Matt","Yes","Yes"
"2015-01_Montebello.transect_stereoBRUVs","NCB669","Carangidae","Seriolina","nigrofasciata",383.49892,"1591.91478",1,NA,"Pilbara Marine Conservation Partnership","-20.367","115.60213","20150119","8:29:00","Montebello","Fished",NA,"43.5","Matt","Yes","Yes"
